# =============================================================================
# PDBbind general set v2007, 3124 entries, updated on 07/30/2007
# Entries are sorted by -logKd or -logKi in an increasing order
# PDB code, resolution, release year, pKd/pKi, Kd/Ki, reference, ligand name
# =============================================================================
2gz8  1.97  2006   5.52  IC50=3uM      // 2gz7.pdf (F3F)
2hwi  2.00  2006   5.52  IC50=3.0uM    // 2hwh.pdf (VRX)
7gpb  2.90  1992   5.52  Kd=3uM        // 7gpb.pdf (AMP)
1szm  2.50  2004   5.53  IC50=2.94uM   // 1szm.pdf (BI2)
1bio  1.50  1999   5.54  IC50=2.9uM    // 1bio.pdf (SOA)
1ha2  2.50  2001   5.54  Kd=2.9uM      // 1h9z.pdf (SWF)
1kdw  2.28  2002   5.54  Ki=2.9uM      // 1kds.pdf (4CB)
1oiq  2.31  2003   5.54  IC50=2.9uM    // 1oiq.pdf (HDU)
2c9b  2.75  2006   5.54  Kd=2.88uM     // 2c92.pdf (PUG)
2nq7  1.60  2006   5.54  IC50=2.9uM    // 2nq6.pdf (HM5)
2olb  1.40  1996   5.54  Kd=2900nM     // 1qka.pdf (3-mer)
1g3d  1.80  2001   5.55  Ki=2.8uM      // 1g3b.pdf (108)
1njc  2.50  1996   5.55  Kd=2.8uM      // 1nja.pdf (DCM)
1y3n  1.60  2005   5.55  Kd=2.8uM      // 1y3n.pdf (MAW-MAV)
2c2l  3.30  2005   5.55  Kd=2.8uM      // 2c2l.pdf (10-mer)
2iuz  1.95  2006   5.55  Ki=2.8uM      // 2iuz.pdf (D1H)
1cs4  2.50  2001   5.57  IC50=2.7uM    // 1cs4.pdf (101)
1e96  2.40  2000   5.57  Kd=2.7uM      // 1e96.pdf (protein)
1jak  1.75  2001   5.57  Ki=2.7uM      // 1jak.pdf (IFG)
1njd  2.50  1996   5.57  Kd=2.7uM      // 1nja.pdf (UMP)
1f4x  2.30  2000   5.59  Kd=2.6uM      // 1f4x.pdf (MGS)
1fo0  2.50  2000   5.59  Kd=2.6uM      // 1fo0.pdf (8-mer)
1m5j  2.40  2002   5.59  Kd=2.6uM      // 1m5j.pdf (6-mer)
1mfi  1.80  1999   5.59  Ki=2.6uM      // 1mfi.pdf (FHC)
1rtl  2.75  2004   5.59  IC50=2.6uM    // 1rtl.pdf (CPX)
1e06  2.12  2000   5.60  IC50=2.5uM    // 1dzj.pdf (IPB)
1e1y  2.23  2000   5.60  IC50=2.5uM    // 1c8k.pdf (CPB)
1kne  2.40  2002   5.60  Kd=2.5uM      // 1kna.pdf (15-mer)
1lev  2.15  2002   5.60  IC50=2.5uM    // 1lev.pdf (CLI)
1o9d  2.30  2003   5.60  Kd=2.5uM      // 1o9c.pdf (5-mer)
1vfn  2.15  1997   5.60  Ki=2.5uM      // 1vfn.pdf (HPA)
2f71  1.55  2005   5.60  IC50=2.5uM    // 2f6t.pdf (UN7)
1a08  2.20  1998   5.62  Kd=2.4uM      // 1a07.pdf (4-mer)
1aqi  2.60  1997   5.62  Kd=2.4uM      // 1aqi.pdf (SAH)
1cqp  2.60  2000   5.62  IC50=2.4uM    // 1cqp.pdf (803)
1ejn  1.80  2000   5.62  Ki=2.4uM      // 1ejn.pdf (AGB)
1fyr  2.40  2000   5.62  IC50=2.4uM    // 1fyr.pdf (5-mer)
2bmk  2.30  2006   5.62  Kd=2.4uM      // 1wcb.pdf (PDD)
1vwl  1.45  1998   5.63  Kd=2.33uM     // 1vwb.pdf (10-mer)
1f57  1.75  2000   5.64  Ki=2.3uM      // 1f57.pdf (DCY)
1h1r  2.00  2002   5.64  IC50=2.3uM    // 1h1p.pdf (6CP)
1hk1  2.65  2003   5.64  Kd=2.3uM      // 1hk1.pdf (T44)
1hlf  2.26  2000   5.64  Ki=2.3uM      // 1hlf.pdf (GL4)
1hte  2.80  1994   5.64  IC50=2265nM   // 1hte.pdf (G23)
1lrt  2.20  2003   5.64  Ki=2.3uM      // 1lrt.pdf (TAD)
1qs4  2.10  1999   5.64  IC50=2.3uM    // 1qs4.pdf (100)
1y3v  1.60  2005   5.64  Ki=2300nM     // 1y3v.pdf (UIR)
1y3y  1.75  2005   5.64  Ki=2300nM     // 1y3v.pdf (UIR)
1z9g  1.70  2005   5.64  Ki=2.3uM      // 1z9g.pdf (RRT)
2gni  2.27  2006   5.64  IC50=2.28uM   // 2gfc.pdf (M77)
4mbp  1.70  1998   5.64  Ki=2.3uM      // 1anf.pdf (4-mer)
1hq5  2.30  2001   5.65  Kd=2.22uM     // 1hq5.pdf (S2C)
1n5r  2.25  2003   5.66  Ki=2.2uM      // 1j06.pdf (PRM)
1nhu  2.00  2003   5.66  Ki=2.2uM      // 1nhu.pdf (153)
1nhv  2.90  2003   5.66  Ki=2.2uM      // 1nhu.pdf (154)
1o43  1.50  2004   5.66  IC50=2.2uM    // 1o41.pdf (821)
1pxk  2.80  2003   5.66  IC50=2.2uM    // 1pxi.pdf (CK3)
2aie  1.70  2005   5.66  IC50=2.2uM    // 2ai7.pdf (SB9)
2aod  1.40  2006   5.66  Ki=2.17uM     // 2aoc.pdf (9-mer)
2bsu  1.60  2005   5.66  Kd=2.2uM      // 2bsu.pdf (9-mer)
2erz  2.20  2005   5.66  Ki=2.2uM      // 2erz.pdf (HFS)
2f4j  1.91  2006   5.66  IC50=2.2uM    // 2f4j.pdf (VX6)
2bb7  1.70  2006   5.67  IC50=2.14uM   // 2bb7.pdf (QMS)
2qwf  1.90  1998   5.67  Ki=2.160uM    // 2qwb.pdf (G20)
1e8h  2.60  2000   5.68  Kd=2.1uM      // 1e8h.pdf (ADP)
1gnn  2.30  1996   5.68  Ki=2100nM     // 1gnm.pdf (U0E)
1nhx  2.10  2003   5.68  IC50=2.11uM   // 1m51.pdf (FTB)
1ow4  1.60  2003   5.68  Kd=2.1uM      // 1ow4.pdf (2AN)
1oxn  2.20  2003   5.68  Ki=2.1uM      // 1oxn.pdf (9-mer)
1pwu  2.70  2004   5.68  Ki=2.1uM      // 1pwq.pdf (GM6)
1tve  3.00  2004   5.68  IC50=2.1uM    // 1tve.pdf (178)
2an5  2.50  2006   5.68  Ki=2.1uM      // 2an3.pdf (TTL)
2c92  1.60  2006   5.68  Kd=2.11uM     // 2c92.pdf (TP6)
2cbu  1.85  2006   5.68  Kd=2.1uM      // 2cbu.pdf (CTS)
1a46  2.12  1998   5.70  Ki=2000nM     // 1a46.pdf (4-mer)
1a99  2.20  1998   5.70  Kd=2uM        // 1a99.pdf (PUT)
1dkd  2.10  2000   5.70  Kd=2.0uM      // 1dkd.pdf (12-mer)
1egh  2.00  2000   5.70  Ki=2uM        // 1egh.pdf (PGA)
1g4k  2.00  2001   5.70  IC50=2.0uM    // 1g4k.pdf (HQQ)
1g98  1.90  2001   5.70  Ki=2uM        // 1g98.pdf (PA5)
1g9r  2.00  2001   5.70  Ki=2uM        // 1g9r.pdf (UPF)
1i32  2.60  2001   5.70  IC50=2uM      // 1i32.pdf (NMD)
1i48  3.25  2001   5.70  Ki=2.0uM      // 1i41.pdf (CCO)
1jsv  1.96  2001   5.70  Ki=2uM        // 1jsv.pdf (U55)
1n1m  2.50  2002   5.70  Ki=2uM        // 1n1m.pdf (A3M)
1o4b  1.85  2004   5.70  IC50=2uM      // 1o41.pdf (876)
1pgp  2.50  1995   5.70  Kd=2uM        // 1pgp.pdf (6PG)
1xt3  2.40  2004   5.70  Kd=2.01uM     // 1xt3.pdf (6-mer)
1y2d  1.70  2005   5.70  IC50=2.0uM    // 1y2b.pdf (4DE)
2adm  2.40  1997   5.70  Kd=2.0uM      // 2adm.pdf (SAM)
2avm  1.10  2006   5.70  Ki=2.0uM      // 2avm.pdf (8-mer)
2bgn  3.15  2005   5.70  Ki=2uM        // 2bgn.pdf (9-mer)
2bw7  2.30  2005   5.70  IC50=2uM      // 2bw7.pdf (ECS)
2ccs  1.79  2006   5.70  IC50=2.0uM    // 2ccs.pdf (4BH)
2f2h  1.95  2006   5.70  Ki=2uM        // 2f2h.pdf (XTG)
2h3e  2.30  2006   5.70  Kd=2uM        // 2h3e.pdf (6PR)
2hwh  2.30  2006   5.70  IC50=2.0uM    // 2hwh.pdf (RNA)
7gch  1.80  1990   5.70  Ki=2uM        // 6gch.pdf (LPF)
9lpr  2.20  1993   5.70  Ki=2000nM     // 2lpr.pdf (4-mer)
1cka  1.50  1995   5.72  Kd=1.9uM      // 1cka.pdf (10-mer)
1obx  1.35  2003   5.72  Kd=1.9uM      // 1obx.pdf (4-mer)
1bkm  2.00  1997   5.74  IC50=1.8uM    // 1bkm.pdf (1C5)
1dmb  1.80  1993   5.74  Kd=1.80uM     // 1dmb.pdf (BCD)
1g3b  1.80  2001   5.74  Ki=1.8uM      // 1g3b.pdf (108)
1o32  1.78  2003   5.74  Ki=1.8uM      // 1o2g.pdf (801)
1o33  1.46  2003   5.74  Ki=1.8uM      // 1o2g.pdf (801)
1o34  1.50  2003   5.74  Ki=1.8uM      // 1o2g.pdf (801)
1o5e  1.75  2004   5.74  Ki=1.8uM      // 1o5a.pdf (132)
1qy2  1.75  2004   5.74  Kd=1.8uM      // 1qy1.pdf (IPZ)
1t7f  1.60  2004   5.74  Kd=1.8uM      // 1t73.pdf (15-mer)
1zdp  1.70  2005   5.74  Ki=1.8uM      // 1z9g.pdf (TIO)
1zyr  3.00  2005   5.74  Ki=1.8uM      // 1zyr.pdf (STD)
2b1v  1.80  2006   5.74  Ki=1.8uM      // 1zky.pdf (458)
2c68  1.95  2005   5.74  IC50=1.8uM    // 2c68.pdf (CT6)
2flb  1.95  2006   5.74  Ki=1.8uM      // 2flb.pdf (6NH)
1p1o  1.60  2003   5.76  Kd=1.74uM     // 1p1n.pdf (QUS)
1rhm  2.50  2004   5.76  IC50=1735nM   // 1re1.pdf (NA4)
2cmc  2.20  2006   5.76  IC50=1.75uM   // 2cm7.pdf (DFM)
1ddm   NMR  2000   5.77  Kd=1.7uM      // 1ddm.pdf (11-mer)
1jj9  2.00  2001   5.77  IC50=1.7uM    // 1jj9.pdf (BBT)
1jmf  2.50  1998   5.77  Kd=1.7uM      // 1jmf.pdf (UMP)
1kds  2.15  2002   5.77  Ki=1.7uM      // 1kds.pdf (NPB)
1o5b  1.85  2004   5.77  Ki=1.7uM      // 1o5a.pdf (ESI)
1q66  1.75  2004   5.77  Ki=1.7uM      // 1q4w.pdf (KMB)
1ur9  1.80  2004   5.77  Ki=1.7uM      // 1ur8.pdf (3-mer)
1vjj  1.90  2004   5.77  Kd=1.7uM      // 1rle.pdf (GDP)
1xh8  1.60  2005   5.77  IC50=1700nM   // 1xh4.pdf (R55)
1y3w  1.80  2005   5.77  Ki=1680nM     // 1y3v.pdf (UIP)
2boj  1.80  2006   5.77  Kd=1.7uM      // 2boj.pdf (ARW)
2h44  1.80  2006   5.77  IC50=1.7uM    // 2h42.pdf (7CA)
1hmt  1.40  1995   5.79  Kd=1.64uM     // 1hmr.pdf (STE)
1y57  1.91  2005   5.79  IC50=1633nM   // 1y57.pdf (MPZ)
1a8t  2.55  1998   5.80  Ki=1.6uM      // 1a8t.pdf (061)
1c3i  1.83  2000   5.80  IC50=1.6uM    // 1c3i.pdf (TR1)
1dub  2.50  1997   5.80  Ki=1.6uM      // 1dub.pdf (CAA)
1g3c  1.80  2001   5.80  Ki=1.6uM      // 1g3b.pdf (109)
1ggd  1.50  2000   5.80  Kd=1.6uM      // 1ggd.pdf (FAF)
1jlx  2.20  1997   5.80  IC50=1.6uM    // 1jlx.pdf (3-mer)
1jvp  1.53  2001   5.80  IC50=1.6uM    // 1jvp.pdf (LIG)
1kpm  1.80  2002   5.80  Ki=1.59uM     // 1kpm.pdf (VIT)
1njb  2.75  1996   5.80  Kd=1.6uM      // 1nja.pdf (UMP)
1ppm  1.70  1993   5.80  Ki=1600nM     // 1ppl.pdf (5-mer)
1rle  2.10  2004   5.80  Kd=1.6uM      // 1rle.pdf (GSP)
1sgx  2.00  2004   5.80  Kd=1.6uM      // 1sgx.pdf (5GP)
1wug   NMR  2005   5.80  IC50=1.6uM    // 1wug.pdf (NP1)
2i40  2.80  2006   5.80  IC50=1.58uM   // 2i40.pdf (BLZ)
1h8s  2.40  2001   5.81  Kd=1.54uM     // 1h8s.pdf (AIC)
1lkl  1.80  1996   5.81  Kd=1540nM     // 1lkk.pdf (5-mer)
11gs  2.30  1999   5.82  Ki=1.5uM      // 11gs.pdf (GTT-EAA)
1apb  1.76  1992   5.82  Kd=1.51uM     // 1apb.pdf (FCA
1bbz  1.65  1998   5.82  Kd=1.5uM      // 1bbz.pdf (11-mer)
1hdq  2.30  2001   5.82  Ki=1.5uM      // 1hdq.pdf (INF)
1kav  2.35  2002   5.82  Ki=1.5uM      // 1kak.pdf (FEP)
1ktt  2.10  2002   5.82  IC50=1.5uM    // 1kts.pdf (C02)
1lqe  2.20  2003   5.82  Ki=1507nM     // 1lpg.pdf (IMA)
1ntv  1.50  2003   5.82  Kd=1.5uM      // 1ntv.pdf (14-mer)
1ols  1.85  2003   5.82  Kd=1.52uM     // 1ols.pdf (TDP)
1qm5  2.00  2000   5.82  Ki=1.5uM      // 1qm5.pdf (5-mer)
1rri  2.00  2004   5.82  IC50=1.5uM    // 1rri.pdf (A45)
1urg  1.80  2003   5.82  Kd=1.5uM      // 1urg.pdf (MAL)
1vwn  1.85  1998   5.82  Kd=1.5uM      // 1vwb.pdf (8-mer)
1zyj  2.00  2005   5.82  IC50=1.5uM    // 1zyj.pdf (BI5)
2nq6  1.50  2006   5.82  IC50=1.5uM    // 2nq6.pdf (HM4)
3gss  1.90  1997   5.82  Ki=1.5uM      // 2gss.pdf (GTT-EAA)
1bdl  2.80  1998   5.85  Ki=1.41uM     // 1bdl.pdf (IM1)
1j2j  1.60  2003   5.85  Kd=1.4uM      // 1j2j.pdf (protein)
1juf  2.00  2002   5.85  IC50=1400nM   // 1inq.pdf (9-mer)
1k4g  1.70  2002   5.85  Ki=1.4uM      // 1k4g.pdf (AIQ)
1ny0  1.75  2003   5.85  Ki=1.4uM      // 1nxy.pdf (NBF)
1o2u  1.41  2003   5.85  Ki=1.4uM      // 1o2g.pdf (847)
1o2v  1.50  2003   5.85  Ki=1.4uM      // 1o2g.pdf (847)
1o2w  1.38  2003   5.85  Ki=1.4uM      // 1o2g.pdf (847)
1o2x  1.46  2003   5.85  Ki=1.4uM      // 1o2g.pdf (847)
1o2y  1.45  2003   5.85  Ki=1.4uM      // 1o2g.pdf (847)
1q54  1.93  2003   5.85  Ki=1.4uM      // 1q54.pdf (BHI)
1q63  1.85  2004   5.85  Ki=1.4uM      // 1q4w.pdf (AIQ)
1qbn  1.80  2000   5.85  Ki=1400nM     // 1qa0.pdf (688)
1tqf  1.80  2004   5.85  IC50=1.4uM    // 1tqf.pdf (32P)
1u1w  1.35  2004   5.85  Kd=1.4uM      // 1u1w.pdf (3HA)
1utz  2.50  2004   5.85  IC50=1.4uM    // 1utt.pdf (PF3)
2bro  2.20  2005   5.85  IC50=1.4uM    // 2br1.pdf (DF2)
1kl3  1.70  2002   5.86  Kd=1.37uM     // 1kl3.pdf (9-mer)
2cm8  2.10  2006   5.87  IC50=1.35uM   // 2cm7.pdf (F16)
1b3l  2.00  1998   5.89  Kd=1300nM     // 1qka.pdf (3-mer)
1dzj  2.00  2000   5.89  IC50=1.3uM    // 1dzj.pdf (SES)
1e1x  1.85  2001   5.89  Ki=1.3uM      // 1e1v.pdf (NW1)
1ett  2.50  1994   5.89  Ki=1.3uM      // 1etr.pdf (3-mer)
1y8o  2.48  2005   5.89  Kd=1.30uM     // 1y8n.pdf (ADP)
1ydk  1.95  2005   5.89  Kd=1.3uM      // 1ydk.pdf (GTX)
2brm  2.20  2005   5.89  Ki=1.3uM      // 2br1.pdf (DFZ)
2j9a  1.73  2006   5.89  IC50=1.3uM    // 2j9a.pdf (5-mer)
2tmn  1.60  1989   5.89  Ki=1.3uM      // 2tmn.pdf (3-mer)
1v2n  1.80  2004   5.90  Ki=1.25uM     // 1v2j.pdf (BBA)
2ew5  2.20  2006   5.90  IC50=1.25uM   // 2ew5.pdf (Y12)
1ugx  1.60  2003   5.91  Kd=1.24uM     // 1ugx.pdf (GAL-MGC)
2c0o  2.85  2006   5.91  IC50=1.22uM   // 2c0i.pdf (L2G)
2g01  3.50  2006   5.91  IC50=1.22uM   // 2g01.pdf (73Q)
1a4w  1.80  1998   5.92  Ki=1.2uM      // 1a4w.pdf (4-mer)
1aj6  2.30  1998   5.92  Kd=1.2uM      // 1aj6.pdf (NOV)
1jao  2.40  1996   5.92  Ki=1.2uM      // 1jao.pdf (3-mer)
1kyv  2.40  2002   5.92  Kd=1.2uM      // 1kyv.pdf (RBF)
1lvk  1.90  1998   5.92  Kd=1.2uM      // 1lvk.pdf (MNT-BEF)
1ndv  2.30  2003   5.92  Ki=1200nM     // 1ndv.pdf (FR0)
1o0h  1.20  2003   5.92  Ki=1.2uM      // 1o0h.pdf (ADP)
1oay  2.66  2004   5.92  Kd=1.2uM      // 1oar.pdf (FUR)
1pph  1.90  1994   5.92  Ki=1.2uM      // 1pph.pdf (3-mer)
1qf2  2.06  1999   5.92  Ki=1200nM     // 1qf0.pdf (TI3)
1qka  1.80  1999   5.92  Kd=1200nM     // 1qka.pdf (3-mer)
1qwe   NMR  1996   5.92  Kd=1.2uM      // 1qwe.pdf (12-mer)
1vgc  1.90  1997   5.92  Ki=1.20uM     // 1vgc.pdf (V36)
1yds  2.20  1997   5.92  Ki=1.2uM      // 1ydr.pdf (IQS)
1yms  1.60  2005   5.92  Ki=1.2uM      // 1yly.pdf (NBF)
2ans  2.50  1999   5.92  Kd=1.2uM      // 2ans.pdf (2AN)
2g83  2.80  2006   5.92  Kd=1.2uM      // 2g83.pdf (GDP)
1fv0  1.70  2002   5.93  Ki=1.18uM     // 1fv0.pdf (9AR)
1y8n  2.60  2005   5.93  Kd=1.17uM     // 1y8n.pdf (97-mer)
2hny  2.50  2006   5.93  IC50=1165nM   // 2hnd.pdf (NVP)
1kv1  2.50  2002   5.94  Kd=1.16uM     // 1kv1.pdf (BMU)
2c4g  2.70  2005   5.94  IC50=1.15uM   // 2c4g.pdf (514)
1b9j  1.80  1999   5.96  Kd=1100nM     // 1qka.pdf (3-mer)
1d6w  2.00  2000   5.96  Ki=1100nM     // 1c4u.pdf (3-mer)
1nl9  2.40  2003   5.96  Ki=1.1uM      // 1nl9.pdf (989)
1o36  1.70  2003   5.96  Ki=1.1uM      // 1o2g.pdf (607)
1p05  2.10  1990   5.96  Ki=1100nM     // 1p02.pdf (4-mer)
1q8u  1.90  2003   5.96  Kd=1.1uM      // 1q8t.pdf (H52)
1t7r  1.40  2004   5.96  Kd=1.1uM      // 1t73.pdf (15-mer)
2fhy  2.95  2006   5.96  Ki=1.1uM      // 2fhy.pdf (A37)
2j79  1.94  2006   5.96  Kd=1.1uM      // 2j75.pdf (GTL)
3lpr  2.15  1993   5.96  Ki=1100nM     // 2lpr.pdf (4-mer)
1uwt  1.95  2004   5.97  Ki=1.08uM     // 1uwr.pdf (GTL)
1x7e  2.80  2005   5.97  IC50=1062.5nM  // 1u9e.pdf (244)
1uwu  1.95  2004   5.98  Ki=1.04uM     // 1uwr.pdf (GOX)
1kl5  1.80  2002   5.99  Kd=1.02uM     // 1kl3.pdf (9-mer)
1njf  2.30  2003   5.99  Kd=1.03uM     // 1njf.pdf (ADP)
1a1e  2.20  1998   6.00  Kd=1uM        // 1a07.pdf (4-mer)
1ado  1.90  1997   6.00  Kd=1uM        // 1ado.pdf (13P)
1c5s  1.36  2000   6.00  Ki=1.0uM      // 1c5l.pdf (ESX)
1c8k  1.76  2000   6.00  IC50=1uM      // 1c8k.pdf (CPB)
1ceb  2.10  1996   6.00  Kd=1uM        // 1cea.pdf (AMH)
1d2e  1.94  1999   6.00  Kd=1uM        // 1d2e.pdf (GDP)
1di8  2.20  2000   6.00  IC50=1uM      // 1di8.pdf (DTQ)
1ekb  2.30  1999   6.00  Ki=1.0uM      // 1ekb.pdf (VD4Kcm)
1f0q  2.63  2001   6.00  IC50=1uM      // 1f0q.pdf (EMO)
1f0t  1.80  2000   6.00  Ki=1000nM     // 1ezq.pdf (PR1)
1f40   NMR  2000   6.00  Kd=1uM        // 1f40.pdf (GPI)
1fpy  2.89  2001   6.00  Ki=1uM        // 1fpy.pdf (PPQ)
1ftl  1.80  2000   6.00  IC50=998nM    // 1ftj.pdf (DNQ)
1gt1  1.71  2003   6.00  Kd=1uM        // 1gt1.pdf (ANC)
1h1q  2.50  2002   6.00  IC50=1.0uM    // 1h1p.pdf (2A6)
1hn2  1.80  2001   6.00  Kd=1.0uM      // 1hn2.pdf (ANC)
1i7g  2.20  2002   6.00  IC50=1.0uM    // 1i7g.pdf (AZ2)
1jq8  2.00  2002   6.00  Ki=1.01uM     // 1jq8.pdf (5-mer)
1k03  2.70  2001   6.00  Kd=1uM        // 1k02.pdf (HBA)
1ke8  2.00  2002   6.00  IC50=1uM      // 1ke5.pdf (LS4)
1lvc  3.60  2002   6.00  Kd=1uM        // 1lvc.pdf (DOT)
1rpa  3.00  1994   6.00  Ki=1.0uM      // 1rpa.pdf (TAR)
1ssq  1.85  2004   6.00  Ki=1uM        // 1ssq.pdf (CYS)
1t44  2.00  2004   6.00  Kd=1uM        // 1t44.pdf (protein)
1tou  2.00  2004   6.00  IC50=1uM      // 1tou.pdf (B1V)
1tsm  3.00  1998   6.00  Ki=1.0uM      // 1tsm.pdf (MR2)
1uvr  2.81  2004   6.00  IC50=1uM      // 1uu3.pdf (BI8)
1xgj  1.97  2005   6.00  Ki=1.0uM      // 1xgi.pdf (HTC)
1xk5  2.40  2005   6.00  Kd=1.0uM      // 1xk5.pdf (TPG)
1zgv  2.20  2005   6.00  IC50=1uM      // 1zgi.pdf (501)
2am1  2.50  2006   6.00  IC50=1uM      // 2am1.pdf (1LG)
2bvd  1.60  2005   6.00  Ki=1uM        // 2bvd.pdf (ISX)
2izl  1.48  1998   6.00  Kd=1uM        // 2izf.pdf (IMI)
3aig  2.80  1998   6.00  IC50=1uM      // 2aig.pdf (FLE-TCR)
6cgt  2.60  1998   6.00  Ki=1uM        // 6cgt.pdf (6-mer)
1awf  2.20  1998   6.01  Ki=0.97uM     // 1awf.pdf (GR4)
1b5h  1.90  1998   6.01  Kd=0.97uM     // 1b1h.pdf (3-mer)
1eb2  2.00  2002   6.01  Ki=980nM      // 1eb2.pdf (BPO)
1tcw  2.40  1996   6.02  Ki=960nM      // 1tcw.pdf (IM1)
1xlz  2.06  2004   6.02  IC50=0.96uM   // 1xlx.pdf (FIL)
1zz1  1.57  2005   6.02  IC50=0.95uM   // 1zz1.pdf (SHH)
5er1  2.00  1991   6.02  Ki=960nM      // 1epl.pdf (6-mer)
1fq8  2.80  2000   6.03  Ki=0.94uM     // 1fq4.pdf (5-mer)
1n8u  1.80  2003   6.03  Kd=0.93uM     // 1n8u.pdf (BDD)
1n8v  1.39  2003   6.03  Kd=0.93uM     // 1n8v.pdf (BDD)
1okl  2.10  1997   6.03  Kd=0.93uM     // 1okl.pdf (MNS)
1os0  2.10  2003   6.03  Ki=0.93uM     // 1os0.pdf (3-mer)
1sh9  2.50  2004   6.03  Ki=932nM      // 1sgu.pdf (RIT)
1t7d  2.47  2004   6.03  Kd=0.94uM     // 1t7d.pdf (ARY)
1t79  1.80  2004   6.04  Kd=920nM      // 1t73.pdf (15-mer)
1xbo  2.50  2004   6.04  Ki=0.92uM     // 1xbo.pdf (IX1)
1aq7  2.20  1998   6.05  IC50=0.9uM    // 1aq7.pdf (AEB)
1eoc  2.25  2000   6.05  Ki=0.9uM      // 1eoc.pdf (4NC)
1llb  1.72  2002   6.05  IC50=900nM    // 1ll9.pdf (PCN)
1pxl  2.50  2003   6.05  IC50=0.9uM    // 1pxi.pdf (CK4)
1z6p  2.40  2005   6.05  IC50=0.9uM    // 1z6p.pdf (194)
2a3i  1.95  2005   6.05  IC50=0.9uM    // 2a3i.pdf (13-mer)
3pcf  2.15  1998   6.05  Ki=0.9uM      // 3pcb.pdf (FHB)
1g7q  1.60  2002   6.06  Kd=877nM      // 1g7q.pdf (8-mer)
1jmi  2.50  1998   6.06  Kd=0.87uM     // 1jmf.pdf (UMP)
1kjr  1.55  2005   6.06  Kd=0.88uM     // 1kjr.pdf (3-mer)
1qb6  1.80  2000   6.06  Ki=870nM      // 1qa0.pdf (623)
1qnh  2.10  2000   6.06  Kd=872nM      // 1qnh.pdf (11-mer)
1c5f  2.47  1999   6.07  IC50=860nM    // 1c5f.pdf (11-mer)
1jmg  2.50  1998   6.07  Kd=0.85uM     // 1jmf.pdf (UMP)
1mmp  2.30  1996   6.07  Ki=0.85uM     // 1mmp.pdf (RSS)
1o5f  1.78  2004   6.07  Ki=0.85uM     // 1o5a.pdf (CR9)
1xo2  2.90  2005   6.07  IC50=0.85uM   // 1xo2.pdf (FSE)
1zpb  2.10  2006   6.07  IC50=0.85uM   // 1zpb.pdf (995)
2gst  1.80  1993   6.07  Ki=0.85uM     // 2gst.pdf (GPS)
1awh  3.00  1998   6.08  Ki=0.83uM     // 1awf.pdf (GR3)
1f4y  2.80  2000   6.08  Kd=0.83uM     // 1f4x.pdf (MGU)
1kz8  2.00  2002   6.08  IC50=0.83uM   // 1kz8.pdf (PFE)
1sri  1.65  1994   6.08  Kd=0.83uM     // 1srf.pdf (DMB)
1tet  2.30  1994   6.08  Ki=0.83uM     // 1tet.pdf (15-mer)
1y8p  2.63  2005   6.08  Kd=0.84uM     // 1y8n.pdf (ATP)
1ftj  1.90  2000   6.09  IC50=821nM    // 1ftj.pdf (GLU)
1o2n  1.50  2003   6.09  Ki=0.81uM     // 1o2g.pdf (762)
1ogx  2.00  2003   6.09  Kd=0.81uM     // 1ogx.pdf (EQU)
1w9u  1.85  2004   6.09  Kd=0.81uM     // 1w9u.pdf (RIG)
1css  1.70  1995   6.10  Ki=0.8uM      // 1csr.pdf (FCX)
1dzk  1.48  2000   6.10  Kd=0.8uM      // 1dzj.pdf (PRZ)
1e00  1.83  2000   6.10  IC50=0.8uM    // 1dzj.pdf (DHM)
1gt5  2.08  2003   6.10  Kd=0.8uM      // 1gt1.pdf (BZQ)
1lgt  1.70  2002   6.10  Kd=0.8uM      // 1lgt.pdf (BP3)
1m2q  1.79  2003   6.10  Ki=0.80uM     // 1m2p.pdf (MNX)
1meu  1.90  1998   6.10  Ki=0.8uM      // 1mer.pdf (DMP)
1tka  2.70  1994   6.10  Kd=0.8uM      // 1tka.pdf (N3T)
1vg1  1.90  2004   6.10  Kd=800nM      // 1vg0.pdf (protein)
1zxv  2.67  2005   6.10  Ki=0.8uM      // 1zxv.pdf (MFM)
2cvd  1.45  2006   6.10  Kd=0.8uM      // 2cvd.pdf (HQL)
2ewb  1.85  2006   6.10  Ki=0.8uM      // 2ewb.pdf (ZED)
2fum  2.89  2006   6.10  IC50=0.8uM    // 2fum.pdf (MIX)
1g32  1.90  2001   6.11  Ki=780nM      // 1oyq.pdf (R11)
1m2p  2.00  2003   6.11  Ki=0.78uM     // 1m2p.pdf (HNA)
1o2z  1.65  2003   6.11  Ki=0.78uM     // 1o2g.pdf (312)
1xxh  3.45  2004   6.11  Kd=0.78uM     // 1xxh.pdf (ATG)
1gag  2.70  2001   6.12  Ki=750nM      // 1gag.pdf (14-mer)
1nc1  2.00  2003   6.12  Ki=0.75uM     // 1nc1.pdf (MTH)
1o2g  1.58  2003   6.12  Ki=0.76uM     // 1o2g.pdf (696)
1uu3  1.70  2004   6.12  IC50=0.75uM   // 1uu3.pdf (LY4)
1x8r  1.50  2005   6.12  Ki=750nM      // 1x8r.pdf (SC1)
2fgv  1.50  2006   6.12  Kd=760nM      // 2fgu.pdf (5-mer)
1aku  1.90  1998   6.13  Kd=746nM      // 1aku.pdf (FMN
